"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","prop_phondiv_T_FD","Target.prop","Eng_Comp.prop","Fr_Comp.prop"
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,15,5,"T","zEFD",0.294520548,0.294520548,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,35,5,"C","zED",0.294520548,0.294520548,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,50,10,"C","ND",0.232018561,0.232018561,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,70,10,"T","zEFD",0.232018561,0.232018561,0,0.258675079,0.741324921
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,90,10,"C","zFD",0.232018561,0.232018561,0,0,0.3925
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,110,10,"C","zED",0.232018561,0.232018561,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,130,10,"T","ND",0.232018561,0.232018561,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,150,10,"C","zEFD",0.232018561,0.232018561,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,11,11,"T","ND",0.462184874,0.476190476,0.782608696,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,31,11,"C","zFD",0.462184874,0.476190476,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,73,6,"C","zFD",0.425,0.425,0,0,0.785
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,51,11,"T","zED",0.462184874,0.476190476,0.524475524,0.405594406,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,71,11,"C","zEFD",0.462184874,0.476190476,0.0075,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,91,11,"C","ND",0.462184874,0.476190476,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,111,11,"T","zFD",0.462184874,0.476190476,0.535211268,0,0.330985915
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,131,11,"C","zED",0.462184874,0.476190476,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,151,11,"T","zEFD",0.462184874,0.476190476,0,0,0.587044534
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,18,12,"C","zED",0.636363636,0.515970516,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,160,16,"T","zFD",0.417227456,0.390309556,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,5,17,"T","zED",0.341517857,0.424107143,0.5025,0.4975,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,25,17,"C","zEFD",0.341517857,0.424107143,0.1075,0.455,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,45,17,"T","ND",0.341517857,0.424107143,0.919811321,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,65,17,"C","zFD",0.341517857,0.424107143,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,158,12,"T","zFD",0.636363636,0.515970516,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,7,13,"C","zEFD",0.529329609,0.488826816,0.6875,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,27,13,"T","zED",0.529329609,0.488826816,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,47,13,"T","ND",0.529329609,0.488826816,0.0225,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,67,13,"T","zFD",0.529329609,0.488826816,NA,NA,NA
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,87,13,"T","zEFD",0.529329609,0.488826816,0.565517241,0,0.434482759
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,107,13,"C","zED",0.529329609,0.488826816,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,127,13,"C","ND",0.529329609,0.488826816,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,147,13,"C","zFD",0.529329609,0.488826816,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,6,14,"T","ND",0.565749235,0.565749235,0.5075,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,26,14,"T","zED",0.565749235,0.565749235,0.154867257,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,46,14,"T","zEFD",0.565749235,0.565749235,0.8625,0.1375,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,66,14,"T","zFD",0.565749235,0.565749235,0.710227273,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,86,14,"C","ND",0.565749235,0.565749235,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,106,14,"C","zED",0.565749235,0.565749235,0,0.157088123,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,126,14,"C","zEFD",0.565749235,0.565749235,0.275,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,146,14,"C","zFD",0.565749235,0.565749235,0,0,0.901298701
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,152,9,"C","zED",0.431034483,0.320689655,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,10,10,"T","zFD",0.232018561,0.232018561,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,48,20,"T","zFD",0.473684211,0.486215539,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,68,20,"C","zED",0.473684211,0.486215539,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,140,16,"T","ND",0.417227456,0.390309556,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,123,18,"C","ND",0.56969697,0.454545455,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,49,15,"T","ND",0.478571429,0.471428571,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,69,15,"C","zFD",0.478571429,0.471428571,0.059171598,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,89,15,"T","zEFD",0.478571429,0.471428571,0,0,0.808306709
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,109,15,"C","zED",0.478571429,0.471428571,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,129,15,"C","ND",0.478571429,0.471428571,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,14,1,"C","zEFD",0.242682927,0.280487805,0,1,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,34,1,"C","zFD",0.242682927,0.280487805,0,0,1
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,54,1,"T","ND",0.242682927,0.280487805,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,74,1,"C","zED",0.242682927,0.280487805,0.561728395,0.438271605,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,94,1,"T","zEFD",0.242682927,0.280487805,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,120,16,"T","zEFD",0.417227456,0.390309556,0.445,0.555,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,83,18,"C","zED",0.56969697,0.454545455,0.68401487,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,44,19,"T","zEFD",0.470512821,0.497435897,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,143,18,"C","zEFD",0.56969697,0.454545455,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,163,18,"T","zED",0.56969697,0.454545455,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,24,19,"T","ND",0.470512821,0.497435897,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,145,17,"T","zFD",0.341517857,0.424107143,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,85,17,"C","zED",0.341517857,0.424107143,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,105,17,"T","zEFD",0.341517857,0.424107143,0,1,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,125,17,"C","ND",0.341517857,0.424107143,NA,NA,NA
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,100,16,"C","zED",0.417227456,0.390309556,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,23,18,"T","zFD",0.56969697,0.454545455,0.385,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,43,18,"T","ND",0.56969697,0.454545455,0.495,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,63,18,"T","zEFD",0.56969697,0.454545455,0.1725,0.8275,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,104,19,"C","ND",0.470512821,0.497435897,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,124,19,"C","zEFD",0.470512821,0.497435897,0,0,0.357142857
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,64,19,"T","zED",0.470512821,0.497435897,0,0.706349206,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,84,19,"C","zFD",0.470512821,0.497435897,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,28,20,"T","zEFD",0.473684211,0.486215539,0.84375,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,149,15,"T","zFD",0.478571429,0.471428571,0.515,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,9,15,"C","zEFD",0.478571429,0.471428571,0.42,0.395,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,29,15,"T","zED",0.478571429,0.471428571,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,60,16,"C","ND",0.417227456,0.390309556,0,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,80,16,"C","zFD",0.417227456,0.390309556,0.725,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,20,16,"T","zED",0.417227456,0.390309556,1,0,0
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,40,16,"C","zEFD",0.417227456,0.390309556,0.1675,0.745,0.0875
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,164,19,"T","zFD",0.470512821,0.497435897,0,0,0.5625
109,"E","Y",14,823.2808989,1322.186813,0.622666094386467,8,20,"C","ND",0.473684211,0.486215539,0.16,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,32,12,"C","zEFD",0.636363636,0.515970516,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,62,14,"T","zFD",0.565749235,0.565749235,0,0,0.415
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,82,14,"C","zEFD",0.565749235,0.565749235,0,1,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,22,14,"C","zED",0.565749235,0.565749235,0.140151515,0.859848485,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,42,14,"C","ND",0.565749235,0.565749235,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,76,1,"C","ND",0.242682927,0.280487805,NA,NA,NA
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,52,12,"C","ND",0.636363636,0.515970516,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,102,14,"T","zED",0.565749235,0.565749235,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,56,1,"C","zED",0.242682927,0.280487805,0.3275,0.6725,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,112,12,"T","zEFD",0.636363636,0.515970516,0.554140127,0,0.445859873
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,152,12,"T","zED",0.636363636,0.515970516,0.75,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,12,12,"T","zFD",0.636363636,0.515970516,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,92,12,"C","zFD",0.636363636,0.515970516,0,0,0.5
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,134,13,"C","zFD",0.529329609,0.488826816,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,8,3,"C","zEFD",0.282485876,0.300847458,0,0,0.555
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,72,12,"C","zED",0.636363636,0.515970516,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,36,1,"T","zFD",0.242682927,0.280487805,0.787330317,0,0.212669683
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,68,3,"C","zED",0.282485876,0.300847458,0.391414141,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,88,3,"T","zEFD",0.282485876,0.300847458,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,28,3,"C","ND",0.282485876,0.300847458,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,48,3,"T","zFD",0.282485876,0.300847458,0,0,0.4525
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,162,14,"T","zEFD",0.565749235,0.565749235,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,20,15,"C","zEFD",0.478571429,0.471428571,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,122,14,"T","ND",0.565749235,0.565749235,0.4375,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,142,14,"C","zFD",0.565749235,0.565749235,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,80,15,"T","ND",0.478571429,0.471428571,0.862745098,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,100,15,"T","zEFD",0.478571429,0.471428571,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,120,15,"C","zFD",0.478571429,0.471428571,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,140,15,"T","zED",0.478571429,0.471428571,0.8825,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,24,16,"T","ND",0.417227456,0.390309556,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,44,16,"C","zFD",0.417227456,0.390309556,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,64,16,"T","zEFD",0.417227456,0.390309556,0,0,0.615
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,84,16,"T","zED",0.417227456,0.390309556,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,104,16,"C","ND",0.417227456,0.390309556,0.445,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,124,16,"T","zFD",0.417227456,0.390309556,0,0,1
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,144,16,"C","zEFD",0.417227456,0.390309556,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,40,15,"T","zFD",0.478571429,0.471428571,0.755,0,0.245
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,60,15,"C","zED",0.478571429,0.471428571,0.42,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,16,1,"C","zEFD",0.242682927,0.280487805,0,1,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,137,11,"C","zFD",0.462184874,0.476190476,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,157,11,"C","zEFD",0.462184874,0.476190476,0.085,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,61,17,"C","zED",0.341517857,0.424107143,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,96,1,"T","zEFD",0.242682927,0.280487805,0.716738197,0.283261803,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,116,1,"C","zFD",0.242682927,0.280487805,0.8775,0,0.1225
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,136,1,"T","zED",0.242682927,0.280487805,NA,NA,NA
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,156,1,"T","ND",0.242682927,0.280487805,0.0975,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,19,2,"C","zEFD",0.380519481,0.337662338,0,0.34351145,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,14,13,"C","zED",0.529329609,0.488826816,0.25,0.75,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,34,13,"C","ND",0.529329609,0.488826816,0.3075,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,54,13,"T","zFD",0.529329609,0.488826816,0.03,0,0.395
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,74,13,"T","zEFD",0.529329609,0.488826816,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,94,13,"T","zED",0.529329609,0.488826816,0.7175,0.2825,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,114,13,"T","ND",0.529329609,0.488826816,0.351111111,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,147,18,"T","zEFD",0.56969697,0.454545455,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,23,19,"T","zFD",0.470512821,0.497435897,0,0,0.56
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,43,19,"T","zEFD",0.470512821,0.497435897,0.38,0.4025,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,63,19,"T","ND",0.470512821,0.497435897,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,83,19,"C","zED",0.470512821,0.497435897,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,103,19,"C","zFD",0.470512821,0.497435897,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,123,19,"C","zEFD",0.470512821,0.497435897,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,108,3,"T","ND",0.282485876,0.300847458,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,128,3,"C","zFD",0.282485876,0.300847458,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,148,3,"T","zED",0.282485876,0.300847458,0.3225,0.6775,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,6,4,"C","ND",0.307228916,0.303614458,0.56,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,26,4,"T","zFD",0.307228916,0.303614458,0.63,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,46,4,"T","zED",0.307228916,0.303614458,0.375,0.495,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,66,4,"T","zEFD",0.307228916,0.303614458,0.7575,0.2425,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,86,4,"T","ND",0.307228916,0.303614458,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,106,4,"C","zFD",0.307228916,0.303614458,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,126,4,"C","zED",0.307228916,0.303614458,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,146,4,"C","zEFD",0.307228916,0.303614458,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,5,5,"T","zEFD",0.294520548,0.294520548,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,25,5,"T","zED",0.294520548,0.294520548,0.68,0.32,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,45,5,"C","ND",0.294520548,0.294520548,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,65,5,"C","zFD",0.294520548,0.294520548,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,85,5,"C","zEFD",0.294520548,0.294520548,0.043037975,0.956962025,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,105,5,"C","zED",0.294520548,0.294520548,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,125,5,"T","ND",0.294520548,0.294520548,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,164,16,"C","zED",0.417227456,0.390309556,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,21,17,"T","zEFD",0.341517857,0.424107143,0.075,0.3575,0.5
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,41,17,"T","zFD",0.341517857,0.424107143,0,0,1
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,49,6,"T","zED",0.425,0.425,0.992125984,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,101,17,"C","zEFD",0.341517857,0.424107143,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,121,17,"C","zFD",0.341517857,0.424107143,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,141,17,"T","zED",0.341517857,0.424107143,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,161,17,"T","ND",0.341517857,0.424107143,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,7,18,"C","zED",0.56969697,0.454545455,0,0.5775,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,27,18,"C","zFD",0.56969697,0.454545455,0,0,0.0425
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,47,18,"C","ND",0.56969697,0.454545455,0.395,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,67,18,"C","zEFD",0.56969697,0.454545455,0,0.4775,0.1675
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,87,18,"T","zED",0.56969697,0.454545455,0,1,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,107,18,"T","zFD",0.56969697,0.454545455,0.685,0,0.315
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,127,18,"T","ND",0.56969697,0.454545455,NA,NA,NA
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,30,8,"T","zFD",0.36039604,0.36039604,0.3875,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,50,8,"T","zEFD",0.36039604,0.36039604,0,1,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,70,8,"T","ND",0.36039604,0.36039604,0.423580786,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,90,8,"T","zED",0.36039604,0.36039604,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,110,8,"C","zFD",0.36039604,0.36039604,0,0,0.7725
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,130,8,"C","zEFD",0.36039604,0.36039604,0,0,0.295
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,150,8,"C","ND",0.36039604,0.36039604,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,11,9,"C","zED",0.431034483,0.320689655,0.0475,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,31,9,"T","zEFD",0.431034483,0.320689655,0.1825,0.7825,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,51,9,"C","ND",0.431034483,0.320689655,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,71,9,"C","zFD",0.431034483,0.320689655,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,91,9,"T","zED",0.431034483,0.320689655,0.345,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,111,9,"C","zEFD",0.431034483,0.320689655,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,131,9,"T","ND",0.431034483,0.320689655,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,151,9,"T","zFD",0.431034483,0.320689655,0.553030303,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,18,10,"T","zED",0.232018561,0.232018561,0.385,0.5025,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,38,10,"C","zFD",0.232018561,0.232018561,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,58,10,"T","zEFD",0.232018561,0.232018561,0.202020202,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,118,10,"T","zFD",0.232018561,0.232018561,0.577319588,0,0.422680412
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,138,10,"C","zEFD",0.232018561,0.232018561,NA,NA,NA
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,158,10,"T","ND",0.232018561,0.232018561,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,17,11,"T","zED",0.462184874,0.476190476,0.2125,0.6525,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,37,11,"C","ND",0.462184874,0.476190476,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,57,11,"T","zFD",0.462184874,0.476190476,0.28,0,0.255
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,77,11,"T","zEFD",0.462184874,0.476190476,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,145,5,"T","zFD",0.294520548,0.294520548,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,9,6,"T","zEFD",0.425,0.425,0,0,0.3575
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,29,6,"C","ND",0.425,0.425,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,99,2,"T","zEFD",0.380519481,0.337662338,0.792982456,0.207017544,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,119,2,"C","ND",0.380519481,0.337662338,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,89,6,"C","zEFD",0.425,0.425,0,0,1
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,109,6,"T","ND",0.425,0.425,0.9475,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,129,6,"C","zED",0.425,0.425,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,149,6,"C","zFD",0.425,0.425,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,13,7,"C","zEFD",0.360759494,0.360759494,0,0.2675,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,33,7,"T","ND",0.360759494,0.360759494,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,53,7,"T","zED",0.360759494,0.360759494,0.485,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,93,7,"T","zEFD",0.360759494,0.360759494,0.180064309,0.292604502,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,39,2,"T","ND",0.380519481,0.337662338,0.9425,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,59,2,"T","zED",0.380519481,0.337662338,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,79,2,"C","zFD",0.380519481,0.337662338,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,115,20,"C","ND",0.473684211,0.486215539,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,135,20,"T","zED",0.473684211,0.486215539,0.825,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,139,2,"C","zED",0.380519481,0.337662338,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,159,2,"T","zFD",0.380519481,0.337662338,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,15,20,"T","zFD",0.473684211,0.486215539,0.67,0,0.33
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,35,20,"T","ND",0.473684211,0.486215539,1,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,55,20,"C","zED",0.473684211,0.486215539,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,143,19,"C","ND",0.470512821,0.497435897,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,95,20,"C","zFD",0.473684211,0.486215539,0,0,0
111,"E","Y",15,580.9879518,554.8068182,1.04718963924225,153,7,"C","zFD",0.360759494,0.360759494,0,0,0
